Price,Close,High,Low,Open,Volume
Ticker,WEGE3.SA,WEGE3.SA,WEGE3.SA,WEGE3.SA,WEGE3.SA
Date,,,,,
2024-04-16,36.301544189453125,36.51689983679551,34.67232708667292,34.9157750858032,13386100
2024-04-17,35.786563873291016,36.37644969823514,35.63675109002955,36.30154509251366,6574700
2024-04-18,36.14236831665039,36.19854945185024,35.67420290544083,35.786565175840536,6347300
2024-04-19,36.09555435180664,36.44199577386295,35.88956398908552,36.01128443056928,8284900
2024-04-22,35.833377838134766,36.11427634569049,35.683565062650494,35.8240125305192,5350900
2024-04-23,35.571205139160156,35.93637354348784,35.39330001882335,35.655475045683325,4381600
2024-04-24,35.79591751098633,36.170451170313505,35.53374609254792,35.55247313269605,4946800
2024-04-25,36.20790100097656,36.292170894156754,35.561834201140194,35.65546940012798,5460400
2024-04-26,36.722896575927734,36.87270936699867,36.19855002127011,36.39517863983471,5979700
2024-04-29,36.853981018066406,36.95697797800055,36.46072022302864,36.722895276993334,4677100
2024-04-30,37.031883239746094,37.237877163256606,36.66671479120919,36.74162297132887,6934600
2024-05-02,36.3764533996582,37.45323534454131,35.58057357731425,37.162971484766324,12268300
2024-05-03,36.301544189453125,36.507538100745144,35.80529002696062,36.507538100745144,5092600
2024-05-06,36.17045974731445,36.441992964306,35.95510409227083,36.15173270272563,2810000
2024-05-07,36.42326736450195,36.7135276091318,36.04873363823452,36.14236528389222,4895900
2024-05-08,36.601173400878906,36.601173400878906,36.1049191888662,36.236004937562484,3759000
2024-05-09,36.42326736450195,36.451356143835596,35.833377995767165,36.20790815021627,4949800
2024-05-10,36.488807678222656,36.61989340170056,36.25472500863553,36.385810732113434,3462100
2024-05-13,36.59180450439453,36.81652186624349,36.048730998259764,36.60116623954738,11032700
2024-05-14,37.08805847167969,37.25659827830456,36.50753445542628,36.52625792565745,9947400
2024-05-15,37.0974235534668,37.42514146116538,36.8727061722399,37.12551590498394,3768600
2024-05-16,37.07869338989258,37.265960239703766,36.61052805127364,37.19105564287013,3271800
2024-05-17,37.116153717041016,37.116153717041016,36.44199437305644,36.8071663989272,6701800
2024-05-20,37.312782287597656,37.312782287597656,36.769712261493716,36.9382520972753,8148200
2024-05-21,37.228515625,37.37832842859243,36.985071158594415,37.19106510296613,6672800
2024-05-22,36.779075622558594,37.21915227673726,36.71353274706205,37.07870121677676,7065600
2024-05-23,36.54499053955078,36.68544159042477,36.329634880877634,36.51690175810342,5413400
2024-05-24,35.898929595947266,36.41391091599112,35.646119804983364,36.41391091599112,9008900
2024-05-27,35.90827941894531,35.964460544457175,35.70228910237118,35.89891768393568,1905700
2024-05-28,35.79591751098633,36.01127311496326,35.589923641174614,35.964457300501785,4937400
2024-05-29,35.3277587890625,35.543114433067316,35.112403145057684,35.48693687399897,7136500
2024-05-31,35.15922546386719,35.42140055129013,34.98132387425295,35.16859077332105,21946000
2024-06-03,34.96259307861328,35.440120226810286,34.94386603353241,35.32776152814369,5074200
2024-06-04,35.3932991027832,35.627381773531525,34.81277507943642,34.92513376128655,4322600
2024-06-05,35.14986038208008,35.346489000075806,34.44761225625076,34.72851079221875,8883900
2024-06-06,35.40266418457031,35.702289715476255,34.9532258882114,34.98131466554068,5135800
2024-06-07,35.44011688232422,35.571206185519415,35.01877090913227,35.04685968819352,6847500
2024-06-10,35.40266418457031,35.83337543877035,35.374571835422955,35.4307529618996,4491300
2024-06-11,35.3932991027832,35.67419759331757,35.318394505489145,35.49629604940336,5918200
2024-06-12,35.64611053466797,35.73974217875499,34.737868585387176,35.40266611695076,12710400
2024-06-13,35.97382736206055,36.02064675917769,35.5524813625544,35.72102119108427,5056600
2024-06-14,36.301544189453125,36.79779835194564,35.80529002696062,35.80529002696062,11832200
2024-06-17,36.301544189453125,36.76970957197614,35.95510280649525,36.14236610204973,6603100
2024-06-18,36.38581085205078,36.59180474494825,35.973823066255854,36.30154094784892,4188300
2024-06-19,37.27531814575195,37.28467987906562,36.53561620036408,36.79778759495528,7729100
2024-06-20,38.183563232421875,38.183563232421875,37.33150247334223,37.33150247334223,10168600
2024-06-21,38.46446990966797,38.773457207736556,37.89330756604778,38.12739025954337,12574100
2024-06-24,38.26783752441406,38.661098304693326,38.04312014009884,38.20229465633725,8649700
2024-06-25,38.923274993896484,39.063726056782,38.10866811588962,38.24911560695624,7233100
2024-06-26,39.27907180786133,39.45697334698336,38.511280954234465,38.66109371660512,9408900
2024-06-27,39.04499435424805,39.64424548370496,38.745368789519596,39.32589287470366,8056700
2024-06-28,39.5037956237793,39.5037956237793,38.717277599795096,39.04499552668268,11180100
2024-07-01,39.35635757446289,39.81584126701336,39.17818736225149,39.243827889758705,3981200
2024-07-02,39.41261291503906,39.75019476412427,39.33759671365342,39.403237231293325,5461800
2024-07-03,39.48762512207031,39.9283572935507,39.38447473494603,39.68454663723163,4894700
2024-07-04,39.28133010864258,39.6751767738642,39.159424762604964,39.665797513401436,3864100
2024-07-05,39.56265640258789,39.78771220373255,39.35635912677427,39.40324470868006,3948100
2024-07-08,41.7006721496582,41.7006721496582,39.553278968198946,39.56265465330931,11694400
2024-07-09,41.77568435668945,41.822569932026994,41.30682144903381,41.34433134015989,5605400
2024-07-10,41.306827545166016,42.04763190710472,41.18492216958532,41.77569052201726,4993800
2024-07-11,42.16014862060547,42.16014862060547,41.166161620654094,41.166161620654094,5502300
2024-07-12,43.02285385131836,43.56673286855625,42.15076871008532,42.16014439265,8072900
2024-07-15,43.61363220214844,43.72616189128096,42.91971700486756,43.03224311685948,4646400
2024-07-16,43.77303695678711,44.27003044439516,43.50109563909451,43.669886555100966,8663600
2024-07-17,44.119998931884766,44.41069522264493,43.651136023836806,43.96058726017571,5579100
2024-07-18,44.44820022583008,44.44820022583008,43.651131223518234,44.05435356626829,7334900
2024-07-19,44.34505844116211,44.935823179578904,44.19502244102032,44.7295259150967,4210800
2024-07-22,44.23251724243164,44.50445853974611,44.02622003165814,44.34504689609661,3704000
2024-07-23,44.119998931884766,44.42007090686425,43.88556747786078,43.88556747786078,4935300
2024-07-24,43.74490737915039,44.204390990414346,43.51985162669674,44.02622438686258,3907100
2024-07-25,43.088504791259766,43.59487762367876,42.825939113075655,43.45421731118226,5990900
2024-07-26,43.99809646606445,44.035606359687335,43.08850479712178,43.182275954038644,5986900
2024-07-29,43.585487365722656,44.09186007039122,43.510471174552926,43.819918775979644,3952200
2024-07-30,43.00410079956055,43.61362035296477,42.86344051493054,43.566734783801316,7409900
2024-07-31,47.50518035888672,47.711481142545544,44.204385706042494,44.279405473605486,21911100
2024-08-01,49.549434661865234,49.633830132480945,46.91442370343291,47.44892715828562,13624400
2024-08-02,46.717506408691406,49.54943919881711,46.57684608573903,49.371272556599294,15383100
2024-08-05,45.990413665771484,46.526936822277044,44.776175536561205,45.180921579631296,10892300
2024-08-06,46.09394836425781,46.413979997636666,45.482122021115224,46.413979997636666,5361900
2024-08-07,45.48212814331055,46.25396861170909,45.340936324916406,46.235142796546064,4746100
2024-08-08,46.771663665771484,47.20465021195526,45.416237356473836,45.46330009674294,6144900
2024-08-09,46.78107452392578,47.157580005795744,45.83039073159162,46.84696307301944,7694400
2024-08-12,47.609397888183594,47.78823774365475,46.86579435797814,47.129348585126586,8193400
2024-08-13,48.12710189819336,49.21897417849936,47.83530711295405,47.98591006228392,10203100
2024-08-14,48.51301956176758,48.76716269829261,47.910607796963355,48.15533622991857,7557200
2024-08-15,49.604896545410156,49.96257991159822,48.83305594882277,48.917770335797364,6993700
2024-08-16,50.12258529663086,50.809711387189395,49.32250790656249,49.868442179740924,10598700
2024-08-19,48.74833297729492,50.82853705810022,48.74833297729492,50.51791649700755,11183700
2024-08-20,49.990814208984375,50.28260540045121,48.87070141905941,49.20955894909864,6174500
2024-08-21,50.292015075683594,50.452029120725776,49.576648452540375,49.93433176411199,4524500
2024-08-22,51.01679611206055,51.56273043179102,50.3108441462774,50.3108441462774,6979500
2024-08-23,50.649696350097656,51.53448809507521,50.61204472078193,51.29917079783743,4682400
2024-08-26,50.903839111328125,51.016790407840205,50.0378695963169,50.64969600118321,4814100
2024-08-27,50.82854080200195,51.12974668246493,50.263780673798195,50.90384406744636,3857600
2024-08-28,50.82854080200195,51.36506400099272,50.53674603439086,50.83795191485384,3555600
2024-08-29,50.39555358886719,50.8473623718287,50.216710143701555,50.59321925816466,6435200
2024-08-30,50.969730377197266,50.969730377197266,49.8496176924784,50.103760816137545,17140300
2024-09-02,49.27544021606445,51.38388476254785,49.10601147613914,51.289759280659105,5049200
2024-09-03,49.69902038574219,49.99081517349635,49.13426021855211,49.30368898684065,4760400
2024-09-04,50.25436782836914,50.461448225340426,49.44487564819862,49.82138480802687,4687100
2024-09-05,50.819129943847656,50.922666548366635,49.75549465338723,49.90609759437352,3816500
2024-09-06,49.77431869506836,50.74382486868238,49.62371575945203,50.63087356463444,4776400
2024-09-09,49.369571685791016,49.91550597043657,49.01188837406362,49.7460772222845,4805900
2024-09-10,49.78373336791992,49.78373336791992,48.89894150673019,49.27544707736823,5643900
2024-09-11,50.3578987121582,50.64969343658473,49.520169756685334,49.520169756685334,6069800
2024-09-12,50.17906188964844,51.092090563722955,49.54840966422508,50.216709928407724,6480500
2024-09-13,50.470855712890625,50.969730852424235,49.86844397296654,50.131998211519026,2955000
2024-09-16,49.88726806640625,50.75323401498696,49.55782527958904,50.47085397047834,2720400
2024-09-17,50.188480377197266,50.3390833263375,49.661368259877655,49.88727447891679,4258700
2024-09-18,50.452030181884766,51.082682444253365,49.840207325984395,50.07552463763621,6973800
2024-09-19,50.131996154785156,50.35790234331718,49.71783899824301,50.16964778465,4842400
2024-09-20,49.435455322265625,50.4237871943086,49.435455322265625,49.89667518691251,11824400
2024-09-23,51.12974166870117,51.12974166870117,49.31309186055409,49.331917675069135,4877100
2024-09-24,52.13690185546875,52.50399627911652,51.270935891033716,51.29917281880442,8896000
2024-09-25,52.409873962402344,52.57930272058753,51.8168733087542,52.287507950233625,6674000
2024-09-26,52.758140563964844,52.842854939801455,51.9674742530422,52.5228232522695,5616900
2024-09-27,52.739315032958984,52.79579248070746,52.24985459111056,52.664015359951584,6450600
2024-09-30,51.25973129272461,53.00326174464447,51.25973129272461,52.42836805599019,6435400
2024-10-01,52.66397476196289,52.984407101130635,51.64612959219979,51.8346198379136,8044000
2024-10-02,52.16448211669922,53.12577926403185,51.96656894978886,52.8995938147494,5130300
2024-10-03,51.457645416259766,51.83462595215475,50.845056539371456,51.6084369115872,4470600
2024-10-04,51.363399505615234,51.81577396892527,51.13721047638389,51.231457403210555,4819200
2024-10-07,50.32671356201172,51.56131786939797,50.28901478747166,51.504773302740894,5409300
2024-10-08,51.184329986572266,51.42936477848547,50.901592833011776,51.03353851574439,6798000
2024-10-09,50.89217758178711,51.18433767327089,50.22304055419658,50.81678003747408,5806100
2024-10-10,51.06181716918945,51.06181716918945,50.43980182495863,50.60944270021728,3762500
2024-10-11,51.05238723754883,51.250303975444844,50.54346824123003,51.07123662187952,3283900
2024-10-14,51.872318267822266,51.872318267822266,50.609438303473276,51.05238624358694,5422800
2024-10-15,53.27656555175781,53.27656555175781,51.72152905576883,52.211602274824635,8123800
2024-10-16,53.89857864379883,53.92685451739111,52.78649015323327,52.78649015323327,10016400
2024-10-17,52.98440933227539,53.80433780123191,52.777069693744004,53.62527403759734,5134400
2024-10-18,52.041961669921875,53.417934410099214,51.778073876694904,53.28599231106201,5431900
2024-10-21,51.872318267822266,52.35296497586333,51.599007593077154,52.33411559189963,5297800
2024-10-22,52.72995376586914,52.72995376586914,51.45764711166866,51.64613738582647,4733100
2024-10-23,52.96555709838867,53.295412328170706,51.947711940514345,52.25872138158229,4913300
2024-10-24,53.031532287597656,53.34253815781153,52.30584713022842,53.01268290225854,3520800
2024-10-25,52.27756881713867,53.040949061941966,52.239870050810744,52.918433464104545,3796300
2024-10-28,53.0221061706543,53.20117353506034,52.645129246675715,52.96556160939148,2063700
2024-10-29,53.66297149658203,53.728942548895326,52.81477071177424,52.89016465935255,4877100
2024-10-30,50.89217758178711,52.19275645996445,50.373832047669836,52.08908663411044,20716600
2024-10-31,50.9958381652832,51.5047607117019,50.18533268657613,50.79792504005998,9694500
2024-11-01,51.55188751220703,52.352966581901065,51.48591646388647,51.78749942625263,6364400
2024-11-04,52.95613479614258,52.95613479614258,51.09951527789776,52.04196297482599,6547400
2024-11-05,52.786495208740234,53.07865529615873,51.75922705026242,52.66397959366551,5779800
2024-11-06,52.86189270019531,53.351965945472124,51.99483892927395,52.418941121835886,5170500
2024-11-07,52.560306549072266,52.95613284149866,51.70267932032923,52.64512698247113,4521400
2024-11-08,51.91944122314453,52.503757759961445,51.74037746375857,51.84404368541204,7160900
2024-11-11,52.296424865722656,52.296424865722656,51.410521719865045,51.51419154290394,3348100
2024-11-12,52.23045349121094,52.27757875565597,51.83462715497363,51.92887049355787,3988000
2024-11-13,51.55188751220703,52.352966581901065,51.37282015663478,51.98541257121433,9208500
2024-11-14,51.2220344543457,51.63671377074787,50.79793583733862,51.504771659220964,6074900
2024-11-18,50.89217758178711,51.18433767327089,50.505774155064834,50.81678003747408,3437300
2024-11-19,51.01469039916992,51.37281790430813,50.45864616259473,50.882748308313495,4176900
2024-11-21,50.63771057128906,50.84505019969419,50.10051571146885,50.64713706084515,6608700
2024-11-22,50.90159225463867,51.127781255886525,50.543464762461866,50.84504770069086,5034900
2024-11-25,49.14863967895508,51.09007927213724,49.08266864006939,50.91101553732637,12443900
2024-11-26,49.74238204956055,50.034542093190154,49.03554636558921,49.158065557453526,8886200
2024-11-27,49.11094284057617,50.194755375581515,48.91302971616025,49.883749550806805,6111900
2024-11-28,49.86490249633789,50.50576715354558,48.56432379845732,48.92245489399157,7146300
2024-11-29,50.83562469482422,51.165483527781056,49.27116174738317,49.71411329113687,8458300
2024-12-02,50.75081253051758,51.21261353382602,50.14764651447205,50.458656013769115,6197600
2024-12-03,51.457645416259766,51.778077793224654,50.420954335277806,50.750809607821296,6016400
2024-12-04,51.834617614746094,52.77706520774147,51.33512154090726,51.410515478867715,5505900
2024-12-05,51.768653869628906,52.494339049966825,51.47649378035434,51.99483931055206,5198100
2024-12-06,52.400089263916016,52.62627828766218,51.599010178655455,51.62728245844151,6487900
2024-12-09,52.54145812988281,52.74879776981279,52.230448669987844,52.40008953990281,4459000
2024-12-10,53.60642623901367,54.01167903805204,52.70167371374624,52.76764836035606,5662200
2024-12-11,55.18031311035156,56.386648632794255,53.465058553053865,53.71951986805773,10358000
2024-12-12,54.47347640991211,55.152039905219766,53.84203817578623,55.10491823919066,10479800
2024-12-13,54.34153747558594,55.15204312109616,54.32268808904467,54.47347958622195,6356600
2024-12-16,53.82318878173828,54.82218104394519,53.82318878173828,54.520598067223936,5966200
2024-12-17,54.56772994995117,55.12377430484564,54.03053498278316,54.38866256412643,9401900
2024-12-18,53.76664352416992,55.180315151949074,53.30484613904767,54.46405644240823,10121900
2024-12-19,53.21059799194336,55.28398371771348,53.191748605918306,54.20016738976578,9028800
2024-12-20,52.343544006347656,53.125773696269036,51.2785771417257,52.90901116544377,14233300
2024-12-23,51.19187927246094,52.371633090867995,51.173002779327675,52.371633090867995,4062300
2024-12-26,51.58827590942383,51.81479023145151,51.05974489157457,51.191880346279135,3560800
2024-12-27,50.66335678100586,51.90917673461063,50.66335678100586,51.81479785340439,3720300
2024-12-30,49.80449295043945,50.97480684714104,49.76673996013984,50.67279012539074,4283000
2025-01-02,49.75729751586914,50.07819069409451,49.3137089341192,49.653478605219334,4029300
2025-01-03,49.51191329956055,50.12538679852262,49.323151946008885,49.64404516694971,5796000
2025-01-06,49.5213508605957,49.77617813504526,48.75686903724706,49.61572973247042,5551100
2025-01-07,50.51234436035156,50.635039776339696,49.49303524350848,49.83280494912284,7466200
2025-01-08,50.21976852416992,51.31458011649164,49.710113920764066,49.80449640305602,6627600
2025-01-09,51.239070892333984,51.39007924352314,50.21032537475688,50.21032537475688,4555800
2025-01-10,50.35189437866211,51.40895645200154,49.89886931879798,51.03143376861986,5768000
2025-01-13,50.25751495361328,50.82379537211631,49.72898392277352,50.38964681124245,4563200
2025-01-14,49.95550537109375,50.57841536036675,49.61573563143146,50.30471155893617,5413100
2025-01-15,51.11638641357422,51.21076530313003,49.75731096222172,50.578418822393616,4634000
2025-01-16,50.65391159057617,51.361763928736195,50.200886526192534,51.08806376089326,4442000
2025-01-17,51.125816345214844,51.125816345214844,50.37077452404459,50.691667748082374,4222700
2025-01-20,52.03186798095703,52.19231278618456,50.83323756423585,51.06918834862215,2471800
2025-01-21,52.5037727355957,52.815225917716134,51.56940598858748,51.824233283226086,3951600
2025-01-22,53.26824951171875,53.306002502520556,52.45658181142025,52.87185390926995,4930100
2025-01-23,54.0327262878418,54.05160278146583,53.183302076375334,53.268244497521984,4528400
2025-01-24,54.61788558959961,54.64620213144182,53.63633308026725,53.768464941120264,4763100
2025-01-27,50.314144134521484,53.54194898125565,49.832802541383394,53.409817124417145,22361900
2025-01-28,51.050315856933594,52.3244487524012,50.719986173019336,51.42783858168435,10279700
2025-01-29,51.37120819091797,52.5981516243304,50.729421730304054,50.776611169988485,7108300
2025-01-30,53.051170349121094,53.21161874515037,51.35232552241897,51.70153165449724,6202600
2025-01-31,51.94692611694336,53.2399354212879,51.626032902691065,53.05117407167068,7220600
2025-02-03,50.87099075317383,51.90917276841277,50.625599920269394,51.54109011937939,7771800
2025-02-04,51.021995544433594,51.54108651575957,50.87098719640562,50.96536606380197,5745400
2025-02-05,51.40895462036133,51.890292604216484,51.25794627245354,51.30513570611416,4234700
2025-02-06,51.4655876159668,51.607159536844605,50.67279277976279,51.39952167964342,5926400
2025-02-07,50.90874099731445,51.72041228846352,50.56897488503367,51.46558500401044,4872800
2025-02-10,51.16356658935547,51.380640876266874,50.77660745176154,51.15413014223898,3066100
2025-02-11,50.12538146972656,51.437267156943726,49.85167771619008,51.163563403407245,6808600
2025-02-12,49.738426208496094,50.10650885712157,48.700240594084406,49.54966486039186,8590300
2025-02-13,49.5213508605957,50.0498783036112,49.040009253194384,49.5307873076539,5410300
2025-02-14,50.776611328125,51.18244699125723,49.72898920238011,49.83280813020326,7097900
2025-02-17,49.502479553222656,50.4179662273699,49.46472656038759,50.12538953370703,5452400
2025-02-18,49.91775131225586,50.77661209125974,49.70067700551021,49.738429998072114,8727000
2025-02-19,49.275962829589844,50.10651063044859,48.964509654469936,49.776180959817864,6153300
2025-02-20,49.17213821411133,49.408088980206536,48.91731455501272,49.26652068074319,6433300
2025-02-21,49.9743766784668,49.9743766784668,48.615297860943606,49.45528567469535,8664000
2025-02-24,48.65304946899414,50.25751547172414,48.53035405693513,49.90830933005803,9130900
2025-02-25,49.45528793334961,49.766741109707446,48.983386344673846,49.24765008222879,8806700
2025-02-26,45.16098403930664,47.35060728967765,45.038292209129516,47.05803058659901,25725700
2025-02-27,46.151973724365234,46.66162466978604,45.20817061016818,45.481870777039724,11326100
2025-02-28,45.69894790649414,46.05759412030891,45.20817342484031,46.00096823413837,7843900
2025-03-05,45.25508499145508,45.94839433604526,44.97016026595172,45.58749234058449,9387200
2025-03-06,44.9036865234375,45.49252767603881,43.953946936238104,45.264588581004595,7728600
2025-03-07,45.48302459716797,45.9009123006625,44.57127553621963,44.60926598616799,7584000
2025-03-10,45.2835807800293,45.321571230489944,44.67574806453394,44.903683521360314,5747800
2025-03-11,44.25786209106445,45.33106880936881,44.13439855667862,45.036648241205626,8850600
2025-03-12,44.82770919799805,45.103134547537884,44.20088121595819,44.381330433086525,6859100
2025-03-13,44.39082717895508,44.89418796996814,43.963443666317204,44.82770649277656,6531300
2025-03-14,44.39082717895508,44.438313430810666,43.72600878407047,44.352836728283094,8528600
2025-03-17,45.25508499145508,45.66347323351028,44.57127144699643,45.54000609399005,8931300
2025-03-18,45.25508499145508,45.54000609399005,44.485794753939096,45.22659034512371,5953500
2025-03-19,45.720455169677734,45.77744083923428,45.312066928610065,45.312066928610065,5319200
2025-03-20,45.49251937866211,45.83442252440024,45.38804746344976,45.82492672436655,4807700
2025-03-21,45.445037841796875,45.72996261660459,44.827709283307854,45.55900920090757,9662300
2025-03-24,45.05565643310547,45.43619188954061,44.722683825998836,45.37911356707466,4934900
2025-03-25,44.713172912597656,45.322032558838245,44.58949716286449,45.13176301211562,5214000
2025-03-26,44.4753303527832,44.81781476075303,43.90452542555965,44.71316634397456,6298500
2025-03-27,44.13285827636719,44.770260797988705,43.895022218719944,44.665612351969486,8070000
2025-03-28,43.61912536621094,44.18993400147738,43.38128934212235,44.13285204922382,3862500
2025-03-31,43.07686233520508,43.504967932344435,42.9531902075459,43.36226848602462,6231100
2025-04-01,43.143455505371094,43.419346178282815,42.601189633283866,43.39080701525398,5457000
2025-04-02,42.71535110473633,43.267128789965994,42.38237849568819,43.143453042085845,5444800
2025-04-03,42.116004943847656,43.019782590445814,41.91622354813044,42.277731703497835,8146000
2025-04-04,41.59276580810547,41.992328593856335,40.641421694500785,41.84962915426951,10632400
2025-04-07,41.8591423034668,41.92573610316785,40.57482916170093,41.05050123333124,9948200
2025-04-08,41.8591423034668,42.591677729268255,41.62130626765165,42.3538416934531,8394700
2025-04-09,43.20054244995117,43.83794498756762,41.53569000464285,41.640338453288116,11604000
2025-04-10,42.7248649597168,43.248103508173685,42.14454445668484,43.19102518268849,5364200
2025-04-11,42.92464828491211,43.143457010308786,42.563140110303706,42.90562096586587,3282900
2025-04-14,43.59058380126953,43.619122961277945,42.85804845197413,43.286153997548,5625800
2025-04-15,43.59058380126953,44.07577129594976,43.286153997548,43.619122961277945,4444900
2025-04-16,43.60961151123047,43.82842020781205,43.01026374201772,43.59058419468996,7962000
2025-04-17,43.714256286621094,43.93306496492766,43.26712345798767,43.504959451245576,3543500
2025-04-22,43.990150451660156,44.21847099128105,43.3908026842486,43.961607662390385,3871500
2025-04-23,44.018699645996094,44.82734082087668,43.990160479310305,44.24702023766315,8449700
2025-04-24,46.22581481933594,46.596838476650795,44.132856853691216,44.189938812158935,13221900
2025-04-25,47.462554931640625,47.84309401015396,46.216296526234196,46.50169902057439,10397400
2025-04-28,47.87163543701172,48.32828017539063,47.491096340484404,47.57671745574856,8104100
2025-04-29,48.01434326171875,48.385366921586616,47.681370612001075,47.85261285949242,5513900
2025-04-30,42.46799850463867,44.979546256985536,42.46799850463867,44.713171079945596,34414500
2025-05-02,42.25870895385742,43.01978724111557,42.25870895385742,42.76292386352948,18290500
2025-05-05,40.46065902709961,42.001838915031506,40.19428386927455,41.849624020690136,15804300
2025-05-06,40.860233306884766,41.26931159511322,40.64142458070746,40.73655754718801,6818100
2025-05-07,39.90888595581055,41.19319904673698,39.75667104407786,41.09806608781271,9070700
2025-05-08,40.15623474121094,40.850715518629436,40.042074462083335,40.356016136956704,12632900
2025-05-09,39.75666809082031,40.46066064438042,39.75666809082031,40.43212148464107,5972700
2025-05-12,40.59385299682617,40.98390758089084,40.00402064203042,40.09915723415226,10286700
2025-05-13,41.8591423034668,42.049411857936896,40.879258997217136,40.907798160206184,11479300
2025-05-14,41.92573165893555,42.23967693489572,41.67838380470683,41.887677026257435,7012500
2025-05-15,42.0208625793457,42.29675320928525,41.71643279082252,41.783026580243884,6936800
2025-05-16,42.81048583984375,43.286157904730906,41.84011439198318,41.859141710069444,8772000
2025-05-19,42.382381439208984,42.91513547323277,42.20162735597643,42.76292055338168,3814500
2025-05-20,42.36335372924805,42.534595966134866,41.58325181858138,42.382381047689904,4196400
2025-05-21,41.33590316772461,42.44897405768394,41.021957862911556,42.201626180722926,7585500
2025-05-22,41.545196533203125,42.22065362553098,41.202715693865315,41.57373932496534,8321200
2025-05-23,41.56422424316406,41.56422424316406,40.850716136910286,41.22174340059776,5707900
2025-05-26,41.60227584838867,41.99232677288872,41.56422121451315,41.75449075480114,1926500
2025-05-27,42.420433044433594,42.601187114746715,41.821085252631605,42.087464065148986,5502100
2025-05-28,42.48702621459961,42.48702621459961,41.91622122163498,42.42994426366729,5306500
2025-05-29,41.878170013427734,42.42994773455184,41.76400973131411,42.23968180739245,6974600
2025-05-30,40.28942108154297,41.992327887220846,40.28942108154297,41.94476140815901,13668500
2025-06-02,39.81374740600586,40.289419435368366,39.5759113913246,40.289419435368366,7716100
2025-06-03,39.67105484008789,40.31796920230248,39.65202752012979,39.67105484008789,6516500
2025-06-04,41.06001281738281,41.164661253131726,39.918399126897185,40.04207488088135,12869400
2025-06-05,40.47018051147461,41.76400912012783,40.47018051147461,41.03147369819653,12056700
2025-06-06,40.49871826171875,40.90779651721811,40.42261262044129,40.47017909987592,4539700
2025-06-09,40.75558090209961,40.869741176590175,39.78520949620561,40.36552997092464,4151900
2025-06-10,40.241859436035156,41.278824772130676,40.09915998170963,41.278824772130676,5988000
2025-06-11,40.23234176635742,40.508232418839505,39.59493934955709,40.24185361029938,5025600
2025-06-12,40.20379638671875,40.565308127751074,39.57590948339387,39.95644854017415,5467300
2025-06-13,40.327476501464844,40.84120319514855,39.575913778752366,39.71861684780555,4923100
2025-06-16,40.47018051147461,41.31687621384888,40.35601660194176,40.63190727301132,5928600
2025-06-17,39.39516067504883,40.812665039829945,39.109758158991326,40.4511532506425,8397400
2025-06-18,39.82326126098633,39.99450347492695,39.423694885428404,39.52834330829094,4336700
2025-06-20,39.61396408081055,40.33698756225319,39.300022443962895,39.414182709263,9459600
2025-06-23,39.66551208496094,39.84667901794676,38.95038864373708,39.42713760455298,6081400
2025-06-24,39.51295471191406,40.14226322892392,39.30318763111485,40.04691488649756,4735500
2025-06-25,39.87527847290039,39.96109342204516,39.19829589481693,39.57969283977829,4072000
2025-06-26,41.06715774536133,41.59158090738211,39.9420298369427,39.9420298369427,11156400
2025-06-27,40.38063430786133,41.429484172395036,40.38063430786133,40.72389413126124,6984100
2025-06-30,40.7906379699707,41.124364408942924,40.26621486564948,40.34249644163367,10282300
2025-07-01,40.52366638183594,40.99088201818248,40.39017723925302,40.69529631867292,7110200
2025-07-02,40.45691680908203,41.11482906075225,40.151797767382284,40.31389066696395,7025100
2025-07-03,40.72389221191406,40.95273329583049,40.266213681386844,40.52365853680321,6963500
2025-07-04,41.00041198730469,41.362742227963764,40.80017829008758,40.87645623494389,3488100
2025-07-07,40.361568450927734,41.10529566000937,40.27575349316402,41.00041030748639,4161300
2025-07-08,38.721553802490234,40.70482772243514,38.5594572534331,40.70482772243514,11029800
2025-07-09,38.24480438232422,38.66434218214748,38.10177823106537,38.6166680108299,11678900
2025-07-10,38.0445671081543,38.36875653490214,37.36758084470931,37.605955316220786,12622900
2025-07-11,37.90153884887695,38.21619487956676,37.53920865401445,38.00642419244022,11076600
2025-07-14,37.6917724609375,38.23526599657025,37.6917724609375,37.73945026785398,5026100
2025-07-15,37.825260162353516,38.11131244382608,37.396189014756374,37.758515599958145,7131200
2025-07-16,39.20783615112305,39.37946607952296,37.85387075741941,37.9968932728819,11531300
2025-07-17,40.132728576660156,40.53319596691603,39.455745909909886,39.474816305251494,17894300
2025-07-18,40.39970397949219,40.88598993304491,40.06598117788207,40.27575187449742,13711800
2025-07-21,40.018306732177734,41.048082539461134,39.83713980916352,41.03854916118415,7733200
2025-07-22,39.39853286743164,40.285286203849964,39.39853286743164,40.04691172927097,8965700
2025-07-23,36.24245834350586,38.082709823434506,36.24245834350586,37.482008686318466,31116000
2025-07-24,34.545230865478516,36.80502002604562,34.402208352987934,36.42362302209799,30042500
2025-07-25,34.488014221191406,34.898018572608585,34.2687101602273,34.79313686829963,19069200
2025-07-28,35.188777923583984,35.188777923583984,34.48940977503464,34.58521222922465,11133300
2025-07-29,35.045074462890625,36.34800465937124,35.045074462890625,35.591156495395644,14293400
2025-07-30,35.303741455078125,35.90730714696772,34.2498998447827,35.11213654748212,18990800
2025-07-31,35.55282974243164,35.76359950298518,34.39360336864509,35.073810217267386,15042800
